,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,P64,P65,P66,P67,P68,P69,P70,P71,P72,P73,P74,P75,P76,P77,P78,P79,P80,P81,P82,P83,P84,P85,P86
P45,0.15472614536130722,0.24805359251894796,0.1310546675969624,0.1833916689471993,0.2690588914777304,0.1056696353540829,0.3765845338594021,0.3506105993176326,0.14622175473118035,0.4149000477929457,0.21335122245458682,0.17279145547579164,0.09575142530081032,0.010253085294431225,0.16132506487465198,0.17272494185219392,0.19856367102799138,0.045178102118794645,0.09953606937962804,0.14695398549307553,0.10672287441159685,0.16176732831799648,-0.0341567809873063,0.20597631911376774,0.1852443790165378,0.22456198623764342,0.05529206210456636,0.1999903022083355,0.1160393897958652,0.07399903229048956,0.20233954153846082,0.1528945947159138,0.2028053794546351,0.18999160109882465,0.2945251613827542,0.2843469143816814,0.24332281145109583,0.2200856820187144,0.2802383836330166,0.051412641151045865,0.23923196321997112,0.059565637141217286,0.19983585248192892,0.3926049145710873,0.9999999999999998,0.25092773098678534,0.22066891358597807,0.05408009766266165,0.18258887947486496,0.05439635076953562,0.009772404019087745,0.16640058417068632,0.289376009259495,0.32149026237409917,0.10664385794604007,0.11730808598364176,0.2026183213408358,0.1674321655318215,0.2701099459563899,0.1762839314687349,0.3015439997353847,0.2375103037322478,0.36267422493374823,0.25573271577171125,0.21522691427186,0.0516282171726306,0.20174908225223598,0.33721122374976853,0.28700362856753797,0.3165373134394863,0.1574490209519189,0.05210242081183515,0.18913492053286324,-0.12088649416596946,0.18317082004710517,0.24502435644518447,0.09971118399421999,0.06292574118337206,0.2520435741500031,0.34805962398823925,-0.06742187188458278,-0.20245536931310934,0.3018561049258864,0.15972862293526013,-0.05617121195276925,0.2172209407208878
P46,0.4899974948257993,0.48091704188412143,0.28665620027760463,0.4531439011464347,0.2812741376487541,0.12304266586710637,0.3035184355573381,0.349185248105144,0.12520858031915624,0.4396046107697206,0.25556433279562407,0.42994398407031065,0.36606029448731847,0.10033483201800311,0.34773802496986334,0.5004892132845009,0.2899656427288564,0.16841979360065304,0.4022296655015875,0.46391045091972133,0.10248295651299223,0.19859823030338916,0.15045756343337768,0.22543802081550268,0.3630967570430281,0.42197175546035026,0.2858079644300774,0.4370026763203017,0.40864436470302057,0.4071560677653767,0.40451425194002455,0.4156777677025375,0.5652250576978018,0.305343288660633,0.3874253259276804,0.27147345667837985,0.2519963287995051,0.47277299402471423,0.17435696357508745,0.22026322142689903,0.2433395888363145,0.2600567041856039,0.3701613378819829,0.4909840336152349,0.25092773098678534,1.0,0.4012102442832417,0.32262842064186725,0.34412370356419736,0.09827511493469639,0.1864188944616098,0.5579316056525999,0.024298878586060335,0.47085591876990834,0.3486014759248295,0.05987925424585987,0.5544093239688966,0.3376200019162947,0.2625709844542876,0.47827980170162054,0.42957154527271524,0.4125489779503684,0.42640219159441084,0.4993882181976357,0.11755167412376483,0.17741645212284438,0.32000722537791193,0.4605085073786338,0.5147898510087197,0.5987172466939724,-0.0017199861870863776,0.4368525700064228,0.3312272202397425,0.1688886993532441,0.38753813811363874,0.45703692795274037,0.3945444302166145,0.3055390641705626,0.3520628487582371,0.3374365976552171,-0.24669215480823445,0.1225094671065362,0.45391546107696873,0.18045858653440297,0.06786265203181553,0.25824699582573835
P47,0.3166201920887326,0.453692994067724,0.18272158683560075,0.20946437855771377,0.20106552482945256,-0.0804650402479592,0.23067347407563424,0.35122858862124323,0.34851888492543104,0.3833208376990403,0.2828863356811999,0.15165173703328233,0.18856220091432643,0.18349265574158613,0.3177647807343487,0.2249602035593337,0.1982247946948633,0.03912527888313187,0.40146438461870104,0.17288330231024845,0.15032898149207377,0.12816208249509747,0.3163983026928833,0.08032273102852325,0.2501744646870907,0.18896321997962562,0.10043938784557446,0.1893244602695594,0.41162918678458466,0.3091356625755821,0.11941642875402224,0.3380711877681223,0.46963684756251123,0.23136633454733022,0.2787449203089523,0.04984542139622842,0.2023239960298895,0.2914780927527115,0.09710708554629156,0.23734606140421516,0.17725244768236453,0.1453645918220363,0.3287053032061109,0.409644939469924,0.22066891358597807,0.4012102442832417,0.9999999999999998,0.25973974080634815,0.15130827094020055,0.18193073865204326,0.1905970031802783,0.3359248395761732,0.08005673600988493,0.28096339245084034,0.20657831937216628,0.06921150918619877,0.45515951541842153,0.4396954779423447,0.3483836619123769,0.1590205816988158,0.525962961126443,0.31077311020040904,0.26596372795520223,0.2583039233256317,-0.03521313244198305,-0.038814485032868454,0.4384940741831557,0.22725053647769508,0.5215559060686492,0.45683054264761364,0.33604813644306347,0.0012054422245032512,0.44839846792156285,0.15911296748105955,0.16276194925161,0.1241735088344923,0.12297216989196014,0.11362672949659201,0.08022189198182561,0.17282308205368777,-0.11846896435838339,0.1454100013633778,0.3670686028097772,0.023404467221124242,-0.16941961994125188,0.20404939387245657
P48,0.30133537852903663,0.313834893021183,0.4016838365763053,0.3599236501940073,0.35409257712586856,0.3493707319842146,0.3263762069597471,0.30767888897139456,0.2611083715606931,0.4357360642573532,0.19818138410661587,0.16797640926155483,0.29089401289023625,0.3716594481008111,0.24953715448111047,0.2514470423751875,0.31846092627376615,0.2677397172766815,0.42813830212693643,0.4106390650603133,0.05860528085465972,0.21750761398597213,0.16501904143301546,0.35797664617026564,0.35136772932836396,0.5378692502567072,0.44510005688460635,0.3784152296972677,0.4005904674157056,0.47176280584007096,0.5568200913631878,0.4424116584807824,0.3692960663491986,0.21669577588959166,0.48638218508924747,0.2503542102404815,0.2965901798116095,0.344330229878091,0.23216378736097346,0.24850054125804588,0.3358825312923564,0.2194250037922142,0.4586976690676402,0.29291904019866294,0.05408009766266165,0.32262842064186725,0.25973974080634815,1.0,0.14033156887707093,0.29929342892199756,0.17978570748850747,0.3274433317450148,0.30945631178050764,0.20687294958088864,0.34287408410018794,0.18993665240274205,0.3795151173458758,0.18275522002401778,0.2175857705739306,0.4267959748522508,0.22222530608667954,0.374330866576125,0.4508034968610416,0.48679780239890635,0.24949074452903997,0.38520605351188986,0.43005645207656135,0.18618419946624976,0.20296243790128168,0.1726831336736898,0.1530940858533779,0.10470402795465492,0.42286084634360627,0.11657435428271679,0.354081665482022,0.4951100574444293,0.24965779625825987,0.1346610817732544,0.38139217515651563,0.21591245705866108,-0.05437899179148248,0.0626088098290802,0.20051471406745386,0.20374512183784005,0.02152075174501026,-0.0019958723702729895
P49,0.11598783131898932,0.26519184566454473,0.1676892114421324,0.13355115832803033,0.2858498987380764,0.24814951032191288,0.29486352087666146,0.18599814774074444,0.28897964648911634,0.27951502759118896,0.303999869494539,0.3417075755160685,0.4064272492667699,0.1766261304393314,-0.01772211429918027,0.31747492394483007,0.19812538247613218,0.33185590826049816,0.20338875509500512,0.26426058306686373,0.26413528512289525,0.3878361486796606,0.13200077366400614,0.28704984948028434,0.2206098243405936,0.27717498837573074,-0.013606480516145015,0.3490249525031756,0.2738868737253324,0.31362702842273027,0.3210657374477458,0.40387795941428617,0.3888484470604508,0.4306613323560293,0.28146310547017583,0.06675934174581127,0.2598810659589657,0.4274068241475649,0.42282197684610495,0.3378893998904955,0.2614550823023908,0.14469913275136442,0.08732989595510433,0.4073188921785532,0.18258887947486496,0.34412370356419736,0.15130827094020055,0.14033156887707093,0.9999999999999998,0.47728011356655325,0.26725458770809957,0.36647739622280506,0.2567358710050515,0.2053063745049771,0.3691065882755602,0.08134731651194155,0.2375274270601497,0.3889672784605966,0.3512190265815238,0.2575846488321364,0.22300415078434702,0.3244467816186252,0.4385342440034849,0.3057077958070153,0.12116682453248587,0.46052261905323627,-0.027867258204117052,0.4344720205142777,0.30822720053401775,0.22797452366492393,0.21690829305802767,0.43034292216318404,0.3523793264508929,0.3749998503976264,0.24529411961220163,0.15015501678260182,0.16844674211862176,0.0877356268099495,-0.04170583924696482,0.31082109385568985,0.0028542014257798907,0.03152351667358032,0.3117512728607126,0.06443643240110329,0.06602319789869598,0.40103704949954927
P50,0.07817337816547172,0.17094350583352536,0.29501351036200657,0.26098538422951456,0.3365869189941755,0.33143611460239153,0.4716812806007309,0.16260758447878992,0.42823438179681134,0.5376973082870304,0.3225291083896001,0.2742571371440738,0.16850492171155196,0.2398301673945214,0.042408203967884577,0.14215592862637416,0.27864888930288606,0.27391950107460933,0.261970408684723,0.1615822898400299,0.3175513902002,0.3598507644219243,0.11800452056745271,0.4143107898099763,0.30310903623369645,0.42058829549527854,0.2021296094475741,0.3711897031745137,0.3106722722421588,0.10934919500022705,0.1949041023574852,0.4770783031054298,0.2494110410181693,0.1954941331799396,0.49945234047621956,-0.07098114392607498,0.13254107661736378,0.4021440485321443,0.41635065901769086,0.13087720644614442,0.11538495294035818,0.05790205151291705,0.3036848761870884,0.3601649710810358,0.05439635076953562,0.09827511493469639,0.18193073865204326,0.29929342892199756,0.47728011356655325,1.0,0.41365735309609825,0.27508079022395593,0.31301082054540424,0.05487374393289042,0.3627015490567365,0.13335354770332758,0.18822500654274849,0.4329491171007514,0.3356279129346796,0.24458279033728123,0.3161856326782055,0.45479310960278185,0.3380896782699601,0.40294502729171067,0.06378765746988599,0.28249231507183686,0.12514818037496053,0.3690578180667401,0.35301716176035075,0.27948381397738936,0.33828218550370825,0.21868336382498588,0.6439761421274467,0.37484287577629943,0.10587364175000019,0.3309092429945973,0.17790000010039378,-0.052239720316914845,-0.012989754672545074,0.12299317565125287,0.07036684886926978,0.1327783071629928,0.11704822637541089,0.16625372850581357,0.1528421082057867,0.16605155151893855
P51,0.05635424278676653,0.02750582696770805,0.15506894496154866,0.43978777037534555,0.24411057097449287,0.4574222819976422,0.47690734097118903,0.1934090524376143,0.4285904034796635,0.36467303084760394,0.11793411124368011,0.23610112158481508,0.3371931552558497,0.2566699594877036,0.25224837391685756,0.3207368038249461,0.37541272519247765,0.4283527182385268,0.45678244130564233,0.19854104549447898,0.3293733937125335,0.2603482429692046,0.15198826501419502,0.34786315419268404,0.36281974392478483,0.22093086513953125,0.25411368602868606,0.49658856537247803,0.3603919975893234,0.018780982511275336,0.19397950533960792,0.5010087397347821,0.4811819578998468,0.06945474788072016,0.3536603317479935,0.14227383816100472,0.06597481621421711,0.5022066845251546,0.39977611547855263,0.243245088531902,0.27491484770801167,0.06376939629127922,0.3808863847206715,0.28564541745169514,0.009772404019087745,0.1864188944616098,0.1905970031802783,0.17978570748850747,0.26725458770809957,0.41365735309609825,1.0,0.26971281906346883,0.4410256709471406,0.26020431962552587,0.33160176306447575,0.2341456781175186,0.2550582270277082,0.41993489300231857,0.3781781844030084,0.32856380012495917,0.2507371990091696,0.42604710763737186,0.3618041712571031,0.43484756392507046,-0.09943826740140317,0.2976435745692257,0.24886085229649801,0.504074472980523,0.28572873515679154,0.11905431806268699,0.36990907067559853,0.100736615118568,0.3729974240857735,0.219263019541587,0.03167377364932692,0.4306821709345268,0.02026646503630004,-0.012046489669403785,0.24262550886784626,0.42480383646249475,-0.07128046281772897,0.19557531659232197,0.10900616061526769,-0.08665050916307579,0.1793800529965261,0.15853694660064802
P52,0.20943475136200163,0.2788238668060281,0.33436325018539165,0.33120303495907155,0.18843126615506617,0.21071876383656699,0.3076258621094675,0.4646683181394649,0.3064448051262361,0.36523751435669766,0.19261076673543268,0.3034626690956562,0.36389303798295175,0.2293043124811761,0.2814039189648257,0.40638939985088557,0.5004666556649576,0.23067792782161173,0.30650121831595395,0.30703856155307707,0.23708156108067394,0.2769078036595085,0.4541446762281118,0.27800407429037005,0.2809039066984293,0.32159756853718696,0.480426307055225,0.32624511247027027,0.4230311413721387,0.24112357778782895,0.3412825451502966,0.5440734600012407,0.43950952972375057,0.30588905847488784,0.29893317548283876,0.0967048940828246,0.44305365247054646,0.33147759217963224,0.25827621157270375,0.29016655255270485,0.32970640075021107,0.18498669730023468,0.30230038658771435,0.5090948954116117,0.16640058417068632,0.5579316056525999,0.3359248395761732,0.3274433317450148,0.36647739622280506,0.27508079022395593,0.26971281906346883,1.0,0.13828165574414525,0.2777638618500182,0.293758826280626,0.1567345622222388,0.4993822697829376,0.39568897877353154,0.20580210695101558,0.4405547488135102,0.43752152158223734,0.38383187731063884,0.4395966098928464,0.471273149238068,0.07676918270060684,0.21902774419314125,0.2858124001033313,0.4059163481424599,0.38667501362336004,0.4587698939094742,0.19008964562272615,0.4540264859791491,0.3783737324520445,0.18238931089468552,0.35139894330890975,0.5211750071318485,0.3606624414696915,0.1697191651611518,0.5318804683277067,0.3686190110394828,-0.05562336298344053,0.1712087579148969,0.5095875340620213,0.14544989826751425,0.164140155939154,0.3224110166826583
P53,0.06358152301922769,0.23857773940050914,0.2885821726689163,0.3420174782186632,0.3147668106576549,0.32234969683711046,0.3146605883906446,0.5082970893843562,0.4335323897711638,0.33815230164112564,0.2645268447365368,0.28448174640339596,0.30883638726229135,0.42791721845393454,0.14136696287353687,0.24298807312425205,0.4037695951063953,0.38937063140965666,0.4734169335380381,0.34342456161238255,0.05953081743239298,0.29343844492438464,0.021172000220849203,0.4753138049469012,0.31677590596641486,0.21914144473259475,0.25708628030716674,0.506177518403609,0.24914111268533953,0.17628509712524232,0.4487158927129743,0.456753407285878,0.373949542996643,0.13099223172446203,0.3567076865490112,0.32587859123172586,0.22341413816658096,0.34020561377487935,0.33371340335710215,0.07403539132694739,0.32750965136655735,0.31243138942414195,0.3222613309438526,0.34099552461895183,0.289376009259495,0.024298878586060335,0.08005673600988493,0.30945631178050764,0.2567358710050515,0.31301082054540424,0.4410256709471406,0.13828165574414525,1.0,0.3231921159019371,0.42918285274297713,0.17925497609007823,0.34502830581053084,0.24505152961986007,0.3240369450359559,0.1634072730577968,0.17715572359190665,0.42299439497308033,0.3102076776452601,0.31199520741979003,0.1390360837591603,0.2687204702561094,0.24761348916460135,0.38176668658972096,0.24127728303465432,0.03592219992513973,0.3077325897999478,-0.03964566758918332,0.3486161493605064,-0.019614777895676328,0.18448268248582175,0.45858072271837585,0.2184502455672002,-0.029645143387299285,0.36807207142370163,0.37182318320635915,-0.00015033869436149828,-0.07464816130534921,0.2035845079248382,0.16449619959378176,0.033184356971898844,0.25597917632495093
P54,0.3285953856604094,0.2832473191789549,0.2703823242404819,0.49847000026831745,0.2512558695406696,0.18616883448398505,0.24847919582304717,0.532058783892401,0.271825407721855,0.3374920047948371,0.1936599990194529,0.4959999863417768,0.3022702352891689,0.4013791925658425,0.12193151605722537,0.33517304381566415,0.36783932322413593,0.2851454509145305,0.4877998506748889,0.4353278322638556,0.07856203150655389,0.14990330233709792,0.21865950329760253,0.31977146608344204,0.3814685665154674,0.21616109244138212,0.21779720518634757,0.4459088908624492,0.239391000562215,0.21119241735497038,0.22891370175472886,0.41923920961104494,0.652444677195832,0.12227368659374943,0.1577908707938591,0.25862421817967385,0.2982097919772929,0.41090919446080454,0.13149891945247597,0.10043254468872707,0.20086460132381972,0.18902278602153263,0.3463746477259578,0.48126290897497814,0.32149026237409917,0.47085591876990834,0.28096339245084034,0.20687294958088864,0.2053063745049771,0.05487374393289042,0.26020431962552587,0.2777638618500182,0.3231921159019371,1.0,0.34427681736163934,0.30406962437375523,0.24501922863490352,0.2809168982358444,0.5780798005040745,0.207244744592412,0.3934202133838953,0.2635815755714379,0.44385601174851463,0.35470110535831895,0.05588308010764256,0.24671752086545887,0.2757409596162667,0.4303504678121561,0.4165086346760212,0.2996680566851779,0.31682829762006015,0.14141481010805118,0.23800424330187955,0.10545403557854804,0.2258076173792408,0.4103265884102766,0.23122156014436115,0.04711810890535803,0.49215273481573896,0.4059235397170794,0.13988139952628142,0.015232731773859524,0.4186038120648198,-0.12207627882428071,0.1666425659829003,0.3933011874190525
P55,0.32663947283795375,0.40163961545116306,0.22664850452057897,0.3807995464227757,0.37793965299912086,0.0845778591916083,0.38145599820412773,0.3052563548872818,0.5058231184377373,0.44761942210235955,0.4021455193775426,0.4089254608612016,0.3038878736046459,0.18549899790774524,0.3127736483332741,0.13595818650392805,0.3478668948835134,0.25998526028995217,0.325953160520957,0.3855767254999182,0.13376683076765053,0.15139003715524674,-0.11652477918779808,0.3714282854243299,0.3786437791295645,0.2765047971125574,0.22561175367041714,0.5254306959379005,0.38493779296037395,0.07522304034441836,0.42000183953447695,0.42690101078459497,0.39834559678562675,-0.05538711643965377,0.40286460744905694,0.13936937104069239,0.4220880117504036,0.515447518167031,0.28329573238396627,0.31357472386610763,0.4318889865661674,0.23261210551329406,0.2789519914653632,0.4290369895694336,0.10664385794604007,0.3486014759248295,0.20657831937216628,0.34287408410018794,0.3691065882755602,0.3627015490567365,0.33160176306447575,0.293758826280626,0.42918285274297713,0.34427681736163934,1.0,0.1485073917825905,0.45832482451106316,0.3965580948910669,0.4205519494574735,0.11750479226495422,0.3313295472173829,0.5308044550126043,0.37093370465421294,0.4433738268255008,0.24209108032269186,0.21515604973250535,0.28238641575331713,0.5823346012661526,0.2487089638584389,0.2723384581382701,0.20904413587715864,0.3005801323468452,0.43397444399249285,0.01865505004656357,0.07907416115548806,0.44304139126208014,0.32776158345453443,0.0520709726580246,0.2220383328818476,0.29432976588698984,0.045936472201214135,-0.0373942577640891,0.19343947328964248,0.21356313599183596,0.009149163212574774,0.21159840141367778
P56,0.04446190562693242,0.1289114902836137,0.40967524439018804,0.2220030110151223,0.13572217616797422,0.10807300549137148,0.27692700598343156,0.4564222145955942,0.21024522425876524,0.1664825574563891,0.23797317881517943,0.11607500016853217,0.1917804503643855,0.35945750517896025,0.20346287878928715,0.1035799312849154,0.1447939676438234,0.14962052512117113,0.2595932954154223,0.33376208699739,0.04250462083356172,0.05698716357154673,0.13943226523761934,0.3619158577980183,0.33253711539434566,0.13920431468886074,0.3089494516353238,0.3828958510401036,-0.0260725933392349,0.23349928820359375,0.1856378495751405,0.11156974298269802,0.23929402321790713,0.19731728045481894,0.1025400503432125,0.000396614776068064,0.28246903313935656,0.24937513320703136,0.0996006640405439,0.2561160618275447,0.25666432043454906,0.14694517503030413,0.34127939668556845,0.2193679006187421,0.11730808598364176,0.05987925424585987,0.06921150918619877,0.18993665240274205,0.08134731651194155,0.13335354770332758,0.2341456781175186,0.1567345622222388,0.17925497609007823,0.30406962437375523,0.1485073917825905,1.0,0.0623767840051312,0.15946143309803523,0.28542054145463575,0.02320850751789756,0.3805574308382592,-0.02173503757695059,0.1667147110856327,0.2749792288083567,-0.13115758140145006,0.23288078975348164,0.31195373237483337,0.3580608055103592,0.21584390757166302,0.08375628854941791,0.18718992383105568,0.06956184653664961,0.31786423538242714,0.017492505552520125,0.30203635040850957,0.16694283475286018,0.22286837877190122,0.059943250819653376,0.20508298152403662,0.26262832870607195,-0.026846469315957175,0.27271190416047614,0.066831143548906,-0.08660434893480272,-0.0785025751123439,0.031866166160656996
P57,0.4205234176119401,0.42367940694682554,0.2359704838315395,0.38420037609447133,0.37139865245653575,0.08150748652682613,0.2074573265590257,0.4975481528592558,0.42453345800076886,0.4631142354705169,0.5216896647549022,0.2997392878349174,0.22519672156638806,-0.01820841967549984,0.5479541588344696,0.47689257546931774,0.2997374918083029,0.17582407848046575,0.5256930899368375,0.3643304379945053,0.05578407905076069,0.22012635053348878,0.2274793459932849,0.10533090151631828,0.4777539354735241,0.43911202681980566,0.2520770915214594,0.37851460129586706,0.5839963494875324,0.4216953741684467,0.39104120611003873,0.5113086582703741,0.42600726814468187,0.08640253611140301,0.35185193881657534,0.20881951847957234,0.2227760282492981,0.37006146427644976,0.1505479525765499,0.34656608952729034,0.34862290800888807,0.3588669134421023,0.30446697425781744,0.40828248117774163,0.2026183213408358,0.5544093239688966,0.45515951541842153,0.3795151173458758,0.2375274270601497,0.18822500654274849,0.2550582270277082,0.4993822697829376,0.34502830581053084,0.24501922863490352,0.45832482451106316,0.0623767840051312,1.0,0.5156014042621144,0.16753519151980448,0.2668427474834436,0.5025265518299821,0.5625241388341625,0.2397686402374793,0.5563828649121787,0.40014174686438025,-0.054580467797799445,0.22589880392565492,0.43281532192463995,0.49278024402488557,0.3975304652882821,0.15874269553947676,0.33518556846843606,0.47987280743185945,-0.1474330712128833,0.32248241827383206,0.41459814909799614,0.3373803505844431,0.18063726765887791,0.20883335193849747,0.2822585998924711,-0.14621591501097125,0.04958530100553895,0.4656295989787202,0.2923668960445172,-0.04783832334890499,0.1161174580468055
P58,0.3808313112290526,0.37584895193352724,0.2535813434924906,0.4221644598726398,0.41532935891988726,0.20942706089765267,0.32482407254593626,0.36206960582997616,0.3559264199293406,0.4480766886182391,0.26980573074263964,0.23915908741185096,0.24688726834179128,0.10793606169539426,0.2905417564887135,0.4462629680036498,0.36637896463669384,0.23704292149510106,0.4999005794012047,0.3335341171581388,0.19548260024327646,0.31866098038853363,0.37531803128132646,0.39438933496822154,0.3953764138732746,0.33856098646910676,0.01620255970057312,0.38717747429643423,0.4526632341218189,0.1968610797734751,0.11947221895961824,0.593945676786728,0.38612632059690233,0.18024812486207123,0.2766543848349576,-0.017443604433310708,0.17082455816947778,0.49252735576894086,0.15557611055742168,0.2802998831379044,0.3896750772930518,0.18326114002733057,0.2856682424519917,0.40398225570947227,0.1674321655318215,0.3376200019162947,0.4396954779423447,0.18275522002401778,0.3889672784605966,0.4329491171007514,0.41993489300231857,0.39568897877353154,0.24505152961986007,0.2809168982358444,0.3965580948910669,0.15946143309803523,0.5156014042621144,1.0,0.39424022309355233,0.2782308125460509,0.3800273363246174,0.3661550370135143,0.360135443923036,0.4392694303454487,0.0656170268268426,0.10568916261810718,0.2529251682988931,0.5208019931980716,0.5839595435226669,0.39568151752198916,0.22269621978890192,0.2929862906514582,0.4813603027305739,0.2059873248845667,0.26373289679602485,0.36873372410018806,0.21755289793023205,0.0822048676552649,0.0647309364051717,0.26383242274499313,0.07646539652115189,-0.07826381256613824,0.32406585372342017,0.0006668282027366384,0.1175913433388893,0.266201773680927
P59,0.31327228493440984,0.47458604816598043,0.3522412936760185,0.39691625950620174,0.3033426541155894,0.15290297488998422,0.37524219456878705,0.5533369974978561,0.25628634854455334,0.447538348196049,0.26785019442256724,0.34419199379784027,0.2945689140871911,0.45875016633038085,-0.005747843119069617,0.2476913939993219,0.5159927068668231,0.16804677151997405,0.397006377917964,0.4630186070413864,0.24783277778617108,0.10125577267236459,0.22082700380219852,0.40256611860826563,0.42051173946564074,0.2004757742973762,0.256002826021967,0.4042531764798044,0.13915640618851158,0.07096414696782767,0.20969082058195465,0.425647297536008,0.5969685470522567,0.3014768377149797,0.3519856359527946,-0.0015006043498864276,0.32197205003332,0.45772161837491604,0.1520118476214138,0.20663106897002592,0.3973119858816862,-0.020599018924669973,0.29397392845449893,0.4341837300461465,0.2701099459563899,0.2625709844542876,0.3483836619123769,0.2175857705739306,0.3512190265815238,0.3356279129346796,0.3781781844030084,0.20580210695101558,0.3240369450359559,0.5780798005040745,0.4205519494574735,0.28542054145463575,0.16753519151980448,0.39424022309355233,1.0,0.043774491125924506,0.33342772887264566,0.2312190380497907,0.43360106954802446,0.43405636628031036,-0.08726809438642236,0.21289291119608328,0.2726927903794616,0.5416307571525564,0.46086247664312946,0.33187540312799146,0.45199506808722734,0.1251532454438044,0.501364129370468,0.11502395977259627,0.2819037945119691,0.34323685603528226,0.3346519497034448,0.01981481125278288,0.19011598530754834,0.4408447796268793,-0.0935595181592804,0.11154855130142435,0.3623086097842116,-0.03746515469069859,-0.008134344979115813,0.3696258606425866
P60,0.2302751600565135,0.007702757329621078,0.14458041431449206,0.4647009615492515,0.4879230133006849,0.3026656427294576,0.39276354665054075,0.07049383617726557,0.09693009839249529,0.38376012916577507,0.07798694242744052,0.3742650569242012,0.318888370041208,0.2701467412008008,0.14239168681137873,0.42543033404360187,0.3003844053390032,0.23073710510697804,0.38094622732747835,0.1806052639839297,0.17368458579677273,0.4084858844850116,0.109981345487314,0.18374807127074602,0.11710649258179406,0.32207042843739087,0.38059375925801514,0.4503946589928196,0.35381870759088735,0.34785546782644927,0.36045651241824606,0.5088955661422537,0.3602965686110432,0.31492903585679516,0.4867505692046278,0.23291124753680414,-0.014594985293349167,0.3754735297528332,0.43667154100468397,0.17148126834980887,0.1709992709325048,0.20313598593667925,0.4338347908307721,0.23632399927343162,0.1762839314687349,0.47827980170162054,0.1590205816988158,0.4267959748522508,0.2575846488321364,0.24458279033728123,0.32856380012495917,0.4405547488135102,0.1634072730577968,0.207244744592412,0.11750479226495422,0.02320850751789756,0.2668427474834436,0.2782308125460509,0.043774491125924506,1.0,0.18353286815878095,0.4517419840543809,0.5299550490872594,0.4382542454081549,0.025850396218800458,0.5354399288689324,0.2366679416373596,0.20517560885038386,0.23585084803497822,0.3589604740641092,-0.054625977268297904,0.12262505455770167,0.22815777852505975,0.36788115691958884,0.18505533190228507,0.3431409850114089,0.255074995907276,0.24525885893380076,0.4490595577468165,0.24187452201191975,0.047152007243773816,0.07048804911096831,0.10950671406554845,-0.06346744560112699,0.340750474023928,0.022637322844878405
P61,0.2651797083068087,0.2824675831878962,0.3589864585125582,0.2544849317220634,0.08146847331413426,0.0327254430972547,0.23988247755900097,0.45535478105205573,0.4378231719696932,0.33258438953825775,0.3458993460155907,0.35805702423231545,0.18660203582640783,0.2388163458053327,0.31243967875257234,0.18871616245258593,0.20233517120576913,0.033283356360512516,0.284955857751924,0.3462556358229935,0.014331402698983727,0.25456981149313285,0.26415021865487376,0.03680103560152108,0.2859129378775248,0.20897357379476664,0.15595010057462322,0.30713298959377083,0.35088727811888376,0.1608908518358851,0.06202174327239476,0.31802996480898654,0.5149859112825047,0.2118400339519169,0.17385459367031278,0.14937707687254217,0.2749432693899946,0.35739500202742536,0.04623611814702134,0.246377181504569,0.16857848115487592,0.15100542401703446,0.2730951302488817,0.4223094288944769,0.3015439997353847,0.42957154527271524,0.525962961126443,0.22222530608667954,0.22300415078434702,0.3161856326782055,0.2507371990091696,0.43752152158223734,0.17715572359190665,0.3934202133838953,0.3313295472173829,0.3805574308382592,0.5025265518299821,0.3800273363246174,0.33342772887264566,0.18353286815878095,0.9999999999999999,0.34909920146999296,0.3568945560175498,0.2928578870174309,0.0006269965862092476,-0.021290985256541637,0.20624564800463724,0.5316124904394042,0.4869315417053607,0.37215525949800377,0.31673360830621705,0.22932829665034712,0.4810742643032183,0.15881801890032096,0.29919884851969203,0.34976454582965905,0.1800031367272145,0.11688422647915425,0.0617210363694506,0.2055124806805737,-0.07300688825953,0.16201715836573535,0.34618549240268165,0.077539895133563,-0.03408163506045416,0.1504457954893086
